# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      54.619      381.000     1839.344  3224214.852
      54.655      380.700     1840.930  3224214.840
      54.684      286.600     1842.844  3224215.051
      54.708      406.100     1844.402  3224215.047
      54.735      313.100     1848.141  3224225.926
      54.751      329.400     1849.703  3224226.168
      54.763      249.500     1850.812  3224226.160
      54.775      291.300     1851.492  3224226.160
      54.799      370.700     1856.281  3224235.266
      54.823      369.000     1861.051  3224237.977
      54.848      292.100     1865.793  3224238.219
      54.872      409.000     1875.277  3224251.938
      54.896      367.000     1879.086  3224252.457
      54.923      343.800     1881.086  3224252.461
      54.946      385.200     1882.395  3224252.465
      54.964      318.200     1888.734  3224258.902
      54.983      323.600     1889.543  3224339.121
      54.999      331.900     1891.355  3224419.133
      55.023      331.600     1898.277  3224644.938
      55.048      367.400     1900.086  3224805.109
      55.066      302.600     1899.516  3224805.125
      55.084      358.300     1901.164  3224805.129
      55.108      339.600     1902.547  3224805.129
      55.134      352.200     1904.297  3224805.121
      55.163      316.400     1909.418  3224805.141
      55.207      342.500     1910.293  3224805.117
      55.239      379.900     1911.918  3225125.379
      55.265      299.600     1912.793  3225125.320
      55.279      168.200     1915.445  3225125.383
      55.291      385.200     1915.945  3225125.379
      55.309      371.500     1921.492  3225125.375
      55.333      341.900     1930.117  3225126.688
      55.365      301.800     1937.738  3225126.680
      55.388      367.500     1939.863  3225126.809
      55.416      338.100     1942.488  3225126.965
      55.452      379.200     1955.148  3225128.520
      55.507      415.400     1959.523  3225128.762
      55.555      344.000     1961.523  3225128.883
      55.613      396.300     1964.551  3225288.957
      55.669      318.700     1967.215  3225288.945
      55.691      245.200     1974.223  3225288.957
      55.703      331.500     1974.598  3225288.965
      55.715      304.000     1975.223  3225288.965
      55.744      411.400     1976.027  3225529.016
      55.775      289.500     1978.336  3225529.031
      55.789      243.400     1978.586  3225529.020
      55.801      249.000     1978.711  3225529.023
      55.813      356.900     1979.211  3225529.023
      55.835      405.100     1982.262  3225529.020
      55.870      260.800     1982.387  3225529.023
      55.885      346.000     1985.477  3225529.035
      55.914      368.800     1990.793  3225529.027
      55.947      398.400     1996.418  3225529.035
      55.974      348.800     2000.023  3225529.031
      56.023      393.900     2001.023  3225529.035
      56.066      327.900     2001.656  3225529.031
      56.103      375.800     2002.289  3225529.027
      56.138      391.900     2015.562  3225529.285
      56.196      271.900     2019.215  3225529.281
      56.211      336.900     2022.715  3225529.273
      56.247      354.400     2035.023  3225529.270
      56.283      290.500     2036.398  3225529.285
      56.304      373.300     2037.773  3225529.258
      56.344      378.400     2038.133  3225529.266
      56.370      364.300     2047.426  3225529.254
      56.403      269.300     2051.016  3225514.215
      56.422      347.400     2057.891  3225514.219
      56.450      333.900     2058.906  3225514.262
      56.488      378.800     2063.473  3225514.270
      56.523      380.500     2074.266  3225514.254
      56.561      331.900     2075.141  3225514.258
      56.578      375.600     2076.891  3225514.270
      56.607      182.100     2077.891  3225514.266
      56.624      348.600     2086.336  3225514.258
      56.647      429.400     2095.078  3225514.262
      56.675      322.200     2099.723  3225514.258
      56.699      311.100     2106.605  3225514.262
      56.715      407.200     2109.613  3225514.266
      56.762      324.200     2116.887  3225514.270
      56.802      372.600     2119.512  3225514.273
      56.832      371.000     2111.762  3225514.270
