# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       1.656      295.900      321.641   804126.859
       1.659        0.000      321.641   804126.852
       1.663      589.300      321.891   804126.859
       1.666      294.800      322.141   804126.863
       1.669        0.000      322.141   804126.867
       1.673      296.000      322.266   804126.867
       1.676      292.300      322.676   804126.859
       1.680        0.000      322.926   804126.859
       1.683      285.700      323.176   804126.863
       1.687      150.100      323.426   804126.867
       1.693      152.300      323.926   804126.859
       1.700      314.200      324.176   804302.922
       1.706      276.300      324.426   804366.922
       1.710      284.100      324.426   804366.926
       1.713        0.000      324.551   804366.926
       1.717      294.400      324.926   804366.926
       1.720        0.000      325.957   804369.379
       1.724      295.100      327.402   804370.078
       1.727        0.000      327.730   804370.281
       1.730      560.800      329.562   804372.543
       1.734      228.600      330.469   804372.855
       1.738      217.200      330.844   804372.855
       1.743      188.000      330.969   804372.855
       1.748        0.000      331.219   804372.848
       1.752      219.400      331.344   804437.125
       1.756      221.000      331.594   804517.141
       1.761      160.200      332.219   804517.145
       1.767        0.000      332.844   804517.145
       1.773      312.100      333.930   804517.520
       1.780        0.000      334.887   804517.727
       1.786      175.300      335.414   804517.730
       1.792        0.000      335.664   804517.730
       1.795      294.100      335.789   804517.734
       1.799        0.000      336.188   804517.734
       1.802        0.000      336.188   804517.727
       1.805      293.500      336.312   804517.734
       1.809        0.000      336.438   804517.730
       1.812        0.000      336.562   804517.730
       1.816      294.500      336.562   804517.730
       1.819      210.200      337.062   804517.730
       1.824        0.000      337.188   804517.727
       1.827        0.000      337.312   804517.730
       1.831      295.600      337.438   804517.734
       1.834        0.000      337.812   804517.734
       1.838      187.800      338.312   804517.730
       1.843      284.000      338.938   804517.730
       1.847        0.000      339.562   804517.730
       1.850        0.000      340.188   804517.730
       1.854        0.000      340.938   804517.730
       1.857      295.200      341.438   804517.734
       1.861        0.000      341.562   804517.730
       1.864        0.000      342.062   804517.730
       1.868      265.100      342.188   804517.734
       1.872        0.000      342.312   804517.734
       1.875      284.700      342.312   804517.730
       1.879      250.100      342.938   804517.730
       1.883        0.000      343.188   804517.734
       1.886      224.600      343.438   804517.730
       1.891        0.000      344.496   804518.035
       1.897      158.900      344.621   804518.031
       1.903        0.000      344.996   804518.039
       1.910      164.400      345.746   804518.039
       1.916        0.000      346.371   804518.039
       1.921      196.100      346.918   804518.039
       1.926        0.000      346.918   804518.039
       1.931        0.000      346.918   804518.039
       1.935      576.800      351.164   804518.031
       1.939        0.000      351.164   804518.035
       1.942        0.000      351.164   804518.035
       1.945      293.000      351.164   804518.035
       1.949        0.000      351.164   804518.035
       1.952        0.000      351.164   804518.035
       1.956      297.100      351.164   804518.035
       1.959        0.000      351.164   804518.098
       1.962        0.000      351.164   804518.098
       1.966      295.100      351.164   804518.098
       1.969        0.000      351.164   804518.098
       1.972        0.000      351.164   804518.094
       1.976      296.900      351.289   804518.102
       1.979        0.000      351.414   804518.098
       1.983        0.000      351.414   804518.102
       1.986        0.000      351.414   804518.094
       1.989      297.100      351.414   804518.094
       1.993        0.000      351.414   804518.094
       1.996        0.000      351.539   804518.094
       2.000      295.600      351.539   804518.094
       2.003        0.000      351.664   804518.098
       2.006      271.200      352.039   804518.098
       2.010        0.000      352.414   804518.098
       2.014        0.000      352.664   804518.098
       2.017      564.300      353.039   804518.098
       2.021        0.000      353.539   804518.098
       2.024        0.000      354.289   804518.098
       2.028      273.700      355.039   804518.098
       2.031        0.000      355.664   804518.098
       2.035        0.000      355.789   804518.098
       2.038        0.000      355.914   804518.098
       2.042      297.500      355.914   804518.098
       2.045        0.000      355.914   804518.098
       2.048        0.000      355.914   804518.098
       2.052      298.700      355.914   804518.098
       2.055        0.000      359.988   804518.098
       2.058        0.000      359.262   804517.312
       2.062      254.000      359.262   804517.316
       2.066        0.000      359.262   804517.316
       2.069      292.400      359.262   804517.316
       2.073        0.000      359.262   804517.316
       2.076        0.000      359.262   804517.316
       2.079      272.400      359.262   804517.316
       2.083      293.500      359.262   804517.316
       2.086        0.000      359.262   804517.316
       2.090      264.500      359.395   804517.312
       2.094        0.000      359.395   804517.312
       2.098      221.700      359.395   804517.312
       2.103        0.000      360.164   804517.742
       2.107      296.100      360.289   804517.730
       2.110        0.000      360.289   804517.738
       2.113        0.000      360.539   804517.734
       2.117      181.600      360.539   804517.734
       2.122      222.500      361.289   804519.152
       2.127      267.900      361.598   804519.152
       2.131        0.000      361.598   804519.145
       2.134        0.000      361.895   804519.148
       2.137      298.300      362.020   804519.156
       2.141        0.000      362.020   804519.148
       2.144        0.000      362.020   804519.145
       2.148      298.000      362.145   804519.148
       2.151        0.000      362.145   804519.148
       2.154        0.000      362.270   804519.152
       2.158        0.000      362.520   804519.148
       2.161      299.900      363.117   804519.395
       2.164        0.000      363.242   804519.391
       2.168      251.500      363.242   804519.391
       2.172        0.000      363.242   804519.391
       2.176        0.000      363.367   804519.391
       2.180      291.300      363.617   804519.391
       2.183        0.000      363.992   804519.391
       2.187      264.000      364.242   804519.391
       2.191      237.400      364.992   804519.391
       2.195        0.000      365.117   804519.391
