# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       1.196      372.300      407.719  1072415.609
       1.213      390.600      409.402  1072415.598
       1.228      250.000      410.277  1072415.594
       1.240      442.400      411.152  1072415.598
       1.254      368.900      412.211  1072415.711
       1.265      328.100      415.059  1072418.410
       1.278      284.300      417.262  1072499.852
       1.285      286.500      418.387  1072499.852
       1.292      288.100      420.609  1072502.305
       1.299      304.500      424.312  1072504.996
       1.305      582.400      425.242  1072505.000
       1.312      292.700      426.414  1072505.000
       1.319      146.000      427.297  1072505.266
       1.326      386.400      427.922  1072569.281
       1.331      237.200      429.047  1072569.281
       1.340      278.400      430.797  1072649.309
       1.350      326.200      436.527  1072648.520
       1.363      330.000      441.402  1072648.516
       1.375      325.400      444.152  1072648.520
       1.384      442.500      444.785  1072648.895
       1.391      310.300      445.035  1072648.902
       1.397      147.900      445.160  1072648.906
       1.404      288.400      445.660  1072648.906
       1.411      560.100      446.410  1072648.895
       1.418      147.000      446.785  1072648.895
       1.425      284.700      447.160  1072648.898
       1.432      422.200      449.000  1072651.355
       1.439      310.700      451.145  1072651.730
       1.445      160.900      451.770  1072651.738
       1.452      144.200      452.520  1072651.734
       1.459      274.300      453.145  1072651.734
       1.466      637.700      453.520  1072651.734
       1.472      159.700      453.895  1072651.734
       1.478      317.400      454.520  1072651.738
       1.485      327.000      458.270  1072651.738
       1.498      353.700      463.211  1072653.156
       1.511      421.800      465.281  1072733.547
       1.523      187.200      466.531  1072733.551
       1.533      144.000      467.406  1072733.555
       1.540      442.900      468.281  1072733.551
       1.547      148.400      468.781  1072733.559
       1.554      445.200      469.531  1072733.555
       1.561      298.500      470.531  1072733.562
       1.567      312.900      471.281  1072733.551
       1.574      304.100      472.332  1072733.566
       1.580      450.200      473.652  1072733.656
       1.587        0.000      476.516  1072736.344
       1.593      601.500      477.336  1072736.340
       1.600      442.000      477.961  1072736.352
       1.607        0.000      479.211  1072736.348
       1.614      601.400      480.098  1072736.344
       1.621        0.000      480.988  1072736.348
       1.628      453.200      481.797  1072736.441
       1.634      579.100      482.672  1072736.441
       1.641        0.000      482.922  1072736.441
       1.648      287.400      487.367  1072736.445
       1.655      334.000      488.367  1072736.445
       1.664      314.000      490.367  1072736.445
       1.670      331.300      491.742  1072736.449
       1.676      184.700      492.992  1072736.445
       1.682      353.200      494.992  1072736.445
       1.687      164.000      495.492  1072736.457
       1.693      159.800      495.617  1072816.484
       1.700      554.100      495.867  1072976.520
       1.705      159.600      496.367  1073056.539
       1.711      235.700      496.367  1073056.543
       1.716      207.500      496.520  1073056.539
       1.720      159.400      496.645  1073136.559
       1.727      158.300      496.770  1073136.555
       1.733      256.800      496.770  1073136.555
       1.737      282.900      496.770  1073136.559
       1.740        0.000      497.020  1073136.562
       1.744        0.000      497.020  1073136.566
       1.747      851.700      497.020  1073136.562
       1.751        0.000      497.145  1073136.555
       1.754      282.300      497.270  1073136.562
       1.758      285.000      497.395  1073136.562
       1.761        0.000      497.520  1073136.562
       1.767      510.900      497.520  1073136.551
       1.773        0.000      497.520  1073136.551
       1.778      169.600      497.520  1073136.551
       1.784      321.200      498.020  1073136.551
       1.790        0.000      498.270  1073136.555
       1.795      206.900      498.520  1073136.535
       1.800      396.100      499.020  1073136.535
       1.805      179.200      499.453  1073136.539
       1.810      151.800      499.578  1073136.543
       1.817      195.600      500.098  1073136.520
       1.827      248.500      500.473  1073136.484
       1.835      478.200      501.027  1073136.434
       1.842        0.000      501.426  1073136.438
       1.847      613.500      501.551  1073136.438
       1.852      200.100      501.551  1073136.438
       1.857      199.000      351.051   804324.703
       1.862      366.700      351.176   804324.734
       1.867      227.500      351.176   804324.734
       1.872      282.300      355.273   804324.734
       1.875        0.000      355.398   804324.750
       1.880        0.000      365.555  1071231.574
       1.883        0.000      369.105  1071309.879
       1.887        0.000      369.230  1071309.879
       1.890      281.800      370.508  1071393.965
       1.894        0.000      374.027  1071396.910
       1.897        0.000      376.801  1071432.031
       1.901        0.000      380.523  1071436.004
       1.904      271.300      385.102  1071436.371
       1.908      291.000      386.285  1071436.816
       1.911        0.000      387.148  1071436.914
       1.915        0.000      389.012  1071438.020
       1.918      288.500      389.934  1071438.121
       1.922        0.000      390.559  1071439.340
       1.925        0.000      390.816  1071438.777
       1.929      287.200      392.094  1071439.516
       1.932        0.000      393.496  1071440.656
       1.936        0.000      395.371  1071441.574
       1.939        0.000      396.730  1071442.348
       1.943      288.500      398.180  1071443.309
       1.946        0.000      399.109  1071523.309
       1.950        0.000      399.816  1071523.449
       1.953      271.000      400.816  1071668.621
       1.957      377.800      402.430  1071988.934
       1.962      152.200      405.297  1071991.121
       1.969      347.400      412.168  1072079.633
       1.974      155.500      415.695  1072161.832
       1.981      461.600      419.922  1072329.066
       1.987      183.500      422.668  1072337.129
       1.993        0.000      423.781  1072337.129
       1.999      298.600      426.426  1072337.137
       2.005      305.400      427.668  1072338.082
       2.012      305.400      430.312  1072339.910
       2.018      289.000      431.082  1072339.949
       2.025      344.000      432.074  1072339.945
       2.031      166.600      433.215  1072419.965
       2.037      169.100      433.590  1072419.961
       2.043      319.100      434.465  1072419.965
       2.049      300.700      435.633  1072499.980
       2.056      145.900      436.273  1072500.047
       2.063      473.300      437.734  1072500.512
       2.069        0.000      438.531  1072500.512
       2.073      396.900      439.031  1072500.508
       2.078        0.000      439.547  1072500.523
       2.083      285.800      439.980  1072500.523
       2.087        0.000      440.230  1072500.523
       2.090      170.900      440.914  1072500.520
       2.096      156.900      442.648  1072502.238
       2.102      306.000      443.832  1072582.270
       2.109      301.500      446.262  1072662.285
       2.116      195.500      447.523  1072662.320
       2.121        0.000      447.898  1072662.324
       2.124      227.800      448.184  1072662.324
       2.129      187.200      449.918  1072663.430
       2.134      157.500      451.137  1072663.637
       2.140      181.300      451.387  1072663.633
       2.146      182.000      452.168  1072663.742
       2.151      179.400      453.312  1072663.738
       2.157      181.100      453.938  1072663.738
       2.162      360.200      454.312  1072663.742
       2.168      182.600      454.562  1072663.746
       2.173      181.400      454.688  1072663.746
       2.179      183.700      455.062  1072663.754
       2.184      180.400      455.562  1072663.754
       2.190      170.300      456.105  1072663.746
       2.196      179.900      456.355  1072663.746
       2.201      181.900      456.980  1072823.789
       2.207      361.300      457.105  1072823.789
       2.212      361.400      458.781  1072826.953
       2.218        0.000      460.992  1072828.762
       2.223      179.400      462.602  1072829.406
       2.229      365.000      462.727  1072829.410
       2.234        0.000      462.977  1072829.410
       2.240      544.600      463.477  1072893.676
       2.245      290.200      464.414  1072973.695
       2.256      334.500      465.289  1072973.695
       2.262      160.600      466.578  1072974.168
       2.268      463.200      467.727  1072974.613
       2.275      155.900      468.590  1072974.727
       2.281      231.200      469.242  1072974.730
       2.285      244.200      469.617  1072974.730
       2.289      278.300      469.742  1072974.730
       2.293        0.000      469.992  1072974.730
       2.296        0.000      470.145  1072974.727
       2.300      289.500      470.270  1072974.730
       2.303        0.000      470.395  1072974.734
       2.307        0.000      470.520  1072974.734
       2.310      290.500      470.520  1072974.746
       2.314        0.000      470.770  1072974.730
       2.317        0.000      470.770  1072974.730
       2.321        0.000      470.895  1072974.734
       2.324      287.000      470.895  1072974.734
       2.327        0.000      471.145  1072974.734
       2.331        0.000      471.520  1072974.734
       2.334      264.200      471.645  1072974.730
       2.338      268.200      472.145  1072974.730
       2.342      272.600      472.520  1072974.730
       2.346      232.800      473.020  1072974.734
       2.350      310.900      474.020  1072974.730
       2.356      355.300      475.395  1072974.730
       2.362      167.200      476.270  1072974.730
       2.368      242.000      476.645  1072974.734
       2.372        0.000      476.645  1072974.734
       2.377        0.000      476.770  1072974.734
       2.381      194.900      477.145  1072974.730
       2.386      150.500      477.520  1072974.734
       2.393      303.100      477.770  1072974.730
       2.399        0.000      478.145  1072974.730
       2.403        0.000      478.879  1072975.035
       2.407      520.900      479.129  1072975.031
       2.411        0.000      479.129  1072975.039
       2.415      260.700      479.504  1072975.035
       2.419      556.200      480.301  1072975.043
       2.422        0.000      480.676  1072975.043
       2.426        0.000      480.676  1072975.043
       2.430      508.800      480.676  1072975.043
       2.434      182.600      485.102  1072975.047
       2.439      170.900      485.227  1072975.039
       2.445      581.000      485.352  1072975.047
       2.450        0.000      485.352  1072975.047
       2.457      284.000      485.477  1072975.109
       2.464      142.800      485.477  1072975.109
       2.471      290.600      485.477  1072975.109
       2.478      145.700      485.727  1072975.109
       2.485      300.400      485.852  1072975.117
       2.492      183.700      485.852  1072975.109
       2.497      198.400      485.852  1072975.109
       2.502        0.000      485.852  1072975.109
       2.506      288.400      485.977  1072975.105
       2.509        0.000      485.977  1072975.105
       2.513      160.200      487.395  1072975.133
       2.519      342.000      488.816  1072975.121
       2.525        0.000      489.191  1072975.121
       2.529        0.000      489.316  1072975.121
       2.533      463.400      489.566  1072975.121
       2.537        0.000      489.816  1072975.121
       2.542        0.000      489.941  1072975.121
       2.547      208.700      490.566  1072975.121
       2.552        0.000      490.816  1072975.121
       2.556      209.800      490.816  1072975.121
       2.561        0.000      490.816  1072975.121
       2.566      189.600      490.816  1072975.121
       2.571        0.000      494.840  1072975.121
       2.576      204.800      494.066  1072974.336
       2.581        0.000      494.066  1072974.336
       2.586      208.000      494.066  1072974.336
       2.591        0.000      494.066  1072974.336
       2.595      419.500      494.066  1072974.336
       2.600        0.000      494.066  1072974.336
       2.605      257.300      494.066  1072974.336
       2.609        0.000      494.066  1072974.336
       2.612      253.600      494.066  1072974.336
       2.616        0.000      494.066  1072974.336
       2.620        0.000      494.066  1072974.336
       2.625      142.700      494.066  1072974.336
       2.632      428.400      494.066  1072974.336
       2.639        0.000      494.066  1072974.336
       2.644        0.000      494.066  1072974.336
       2.648      286.400      494.066  1072974.336
       2.651        0.000      494.066  1072974.336
       2.655        0.000      494.066  1072974.336
       2.658      272.600      494.066  1072974.336
       2.662        0.000      494.066  1072974.336
       2.667      161.600      494.566  1072974.336
       2.673      148.700      494.816  1072974.340
       2.680      147.200      495.066  1072974.344
       2.686      305.100      495.191  1072974.344
       2.693      156.700      495.191  1072974.344
       2.699      145.200      495.441  1072974.344
       2.706      323.400      496.191  1072974.340
       2.712      360.500      496.691  1072974.344
       2.718      150.500      496.816  1072974.344
       2.725        0.000      496.816  1072974.344
       2.731      151.200      496.816  1072974.344
       2.738      287.000      496.816  1072974.344
       2.741        0.000      496.941  1072974.344
       2.745        0.000      497.066  1072974.344
       2.748      288.100      497.066  1072974.344
       2.752        0.000      497.066  1072974.344
       2.755        0.000      497.066  1072974.344
       2.759      242.000      497.066  1072974.344
       2.763      399.100      497.566  1072974.344
       2.768        0.000      497.816  1072974.344
       2.774        0.000      498.066  1072974.344
       2.778      339.400      499.191  1072974.336
       2.784      195.700      500.754  1072974.762
       2.789        0.000      505.668  1072982.867
       2.793      285.700      506.582  1072982.863
       2.796      287.000      507.246  1072982.867
       2.800        0.000      507.375  1072982.867
       2.803      403.700      507.625  1073062.887
       2.808        0.000      507.625  1073062.887
       2.813      200.200      507.625  1073062.887
       2.818        0.000      507.625  1073062.887
       2.822        0.000      507.750  1073062.887
       2.825      197.400      507.875  1073062.883
       2.830      173.000      507.867  1073063.305
       2.836      150.700      507.992  1073063.305
       2.843        0.000      508.117  1073063.309
       2.849      215.800      508.281  1073063.309
       2.854      333.900      508.406  1073063.309
       2.860      224.100      508.406  1073063.305
       2.864        0.000      508.406  1073063.305
       2.867        0.000      508.406  1073063.305
       2.871      224.500      508.406  1073063.305
       2.876        0.000      508.406  1073063.305
       2.880      248.100      508.406  1073063.305
       2.884        0.000      508.406  1073063.305
       2.889      204.100      508.406  1073063.305
       2.894        0.000      509.582  1073064.719
       2.897        0.000      509.582  1073064.719
       2.901      249.200      509.582  1073064.719
       2.905        0.000      509.707  1073064.715
       2.910      269.700      509.887  1073064.715
       2.913        0.000      510.012  1073064.715
       2.917        0.000      510.012  1073064.715
       2.920      289.200      510.012  1073064.719
       2.924        0.000      510.137  1073064.715
       2.927        0.000      510.137  1073064.723
       2.931      290.000      510.262  1073064.723
       2.934        0.000      510.262  1073064.719
       2.937      286.600      510.688  1073064.820
       2.941      242.800      510.688  1073064.816
       2.945        0.000      510.812  1073064.816
       2.949      253.700      510.938  1073064.820
       2.953        0.000      510.938  1073064.816
       2.957        0.000      510.938  1073064.816
       2.960      237.300      510.938  1073064.820
       2.965      224.600      510.938  1073064.820
       2.969        0.000      510.938  1073064.824
       2.973        0.000      510.938  1073064.828
       2.977      245.000      510.938  1073064.828
       2.981        0.000      510.938  1073064.828
       2.985      242.500      510.938  1073064.828
       2.989        0.000      510.938  1073064.824
       2.993      242.500      510.938  1073064.824
       2.997      222.000      510.938  1073064.824
       3.001        0.000      510.938  1073064.824
       3.005        0.000      510.938  1073064.824
       3.009      232.700      510.938  1073064.824
       3.013      280.100      512.598  1073066.715
       3.017        0.000      513.000  1073066.715
       3.020        0.000      513.000  1073066.719
       3.024      282.200      513.125  1073066.711
       3.027        0.000      513.125  1073066.715
       3.031        0.000      513.250  1073066.719
       3.034      289.300      513.250  1073066.715
       3.038        0.000      513.551  1073066.727
       3.041        0.000      513.551  1073066.727
       3.045        0.000      513.801  1073066.719
       3.048      289.300      514.832  1073068.688
       3.052        0.000      516.531  1073068.770
       3.055        0.000      516.656  1073068.770
       3.059      293.200      516.781  1073068.770
       3.062        0.000      516.781  1073068.770
       3.065        0.000      516.906  1073068.770
       3.069      289.100      517.031  1073068.770
       3.072      287.300      517.156  1073068.770
       3.076        0.000      517.281  1073068.770
       3.079      289.600      517.406  1073068.770
       3.083        0.000      517.531  1073068.770
       3.086        0.000      517.656  1073068.770
       3.090      291.100      517.656  1073068.770
       3.093        0.000      517.781  1073068.770
       3.097        0.000      517.906  1073068.770
       3.100      286.800      518.031  1073068.770
       3.104        0.000      518.156  1073068.770
       3.107        0.000      518.281  1073068.770
       3.111      289.700      518.406  1073068.770
       3.114        0.000      519.406  1073068.770
       3.118        0.000      519.531  1073068.770
       3.121      270.900      519.781  1073068.766
       3.125        0.000      520.156  1073068.766
       3.131      328.100      520.281  1073068.770
       3.137        0.000      520.656  1073068.766
       3.143      312.900      521.156  1073068.766
       3.150      165.300      521.281  1073068.770
       3.156      164.800      521.664  1073068.770
       3.162      170.100      521.914  1073068.766
       3.167      158.800      522.164  1073068.770
       3.174      320.300      522.961  1073068.977
       3.180      166.200      523.641  1073068.969
       3.186      165.100      523.918  1073068.973
       3.192      315.300      524.043  1073068.977
       3.198      336.900      524.293  1073068.984
       3.204      170.300      524.543  1073068.973
       3.210      208.900      526.324  1073070.762
       3.215        0.000      526.324  1073070.762
       3.220      579.000      526.324  1073070.762
       3.225      318.600      526.824  1073070.762
       3.231      337.400      527.074  1073070.770
       3.237      166.300      527.574  1073070.773
       3.243      153.300      527.699  1073070.758
       3.250      158.300      527.949  1073070.766
       3.256      156.700      527.949  1073070.766
       3.262      324.000      528.367  1073070.766
       3.269      166.100      528.746  1073070.777
       3.275      514.700      528.746  1073070.762
       3.280      334.400      528.871  1073070.773
       3.286        0.000      529.301  1073070.773
       3.293      322.400      529.426  1073070.766
       3.299        0.000      529.551  1073070.766
       3.305      315.300      531.453  1073075.121
       3.312      311.700      531.703  1073075.117
       3.318        0.000      531.703  1073075.121
       3.324      307.600      532.895  1073075.344
       3.331      157.200      534.230  1073078.102
       3.337      163.000      535.723  1073078.105
       3.343      163.900      535.848  1073078.105
       3.350      155.800      535.848  1073078.105
       3.356      518.900      535.848  1073078.105
       3.362      167.900      535.973  1073078.098
       3.368      156.700      536.098  1073078.102
       3.374      166.400      536.098  1073078.105
       3.380        0.000      536.223  1073078.105
       3.386      257.000      536.348  1073078.105
       3.390        0.000      536.348  1073078.105
       3.393        0.000      536.348  1073078.105
       3.397      288.300      536.473  1073078.105
       3.400        0.000      536.473  1073078.109
       3.404        0.000      536.598  1073078.109
       3.407      284.900      536.598  1073078.109
       3.411        0.000      536.598  1073078.109
       3.414        0.000      536.598  1073078.105
       3.417      286.700      536.598  1073078.102
       3.421        0.000      536.598  1073078.102
       3.424      285.400      536.598  1073078.102
       3.428        0.000      536.723  1073078.113
       3.431        0.000      536.723  1073078.113
       3.435        0.000      536.848  1073078.102
       3.438      289.300      536.848  1073078.105
       3.442      178.000      536.848  1073078.098
       3.448      243.400      536.848  1073078.102
       3.451      159.200      537.223  1073158.125
       3.458      402.800      537.598  1073414.199
       3.465      290.100      537.723  1073478.203
       3.472      160.500      537.848  1073478.207
       3.478      298.200      538.141  1073478.211
       3.485      316.600      538.266  1073478.203
       3.491      306.600      538.266  1073478.199
       3.498      317.000      538.391  1073478.195
       3.504        0.000      538.391  1073478.195
       3.508      285.600      538.391  1073478.203
       3.512        0.000      538.516  1073478.203
       3.515        0.000      538.516  1073478.203
       3.519      291.000      538.516  1073478.203
       3.522        0.000      538.516  1073478.203
       3.526        0.000      538.641  1073478.207
       3.529      289.500      538.641  1073478.203
       3.533        0.000      538.641  1073478.203
       3.536        0.000      538.641  1073478.203
       3.540      290.300      538.641  1073478.203
       3.543        0.000      538.641  1073478.203
       3.546        0.000      538.641  1073478.203
       3.550      290.400      538.766  1073478.199
       3.553        0.000      538.766  1073478.203
       3.557        0.000      538.766  1073478.199
       3.560      291.000      538.766  1073478.203
       3.564        0.000      538.766  1073478.207
       3.567        0.000      538.766  1073478.203
       3.571      290.200      538.766  1073478.203
       3.574        0.000      538.766  1073478.203
       3.577        0.000      538.766  1073478.207
       3.582      343.500      538.891  1073478.211
       3.588      312.100      538.891  1073478.207
       3.594      308.400      538.891  1073478.195
       3.601      303.600      538.891  1073478.199
       3.607      154.800      539.016  1073478.199
       3.614      314.400      539.141  1073478.203
       3.620      458.200      539.141  1073478.207
       3.627      321.200      539.266  1073478.207
       3.633      164.700      539.391  1073478.207
       3.639      328.700      539.391  1073478.207
       3.645      166.800      539.391  1073478.203
       3.651      342.300      539.391  1073478.203
       3.657      235.600      539.391  1073478.195
       3.661      333.800      539.391  1073478.199
       3.667      365.500      539.516  1073478.203
       3.673      490.700      539.516  1073478.203
       3.679        0.000      539.516  1073478.207
       3.685      504.900      539.516  1073478.203
       3.691      163.800      539.516  1073478.207
       3.697      334.700      539.516  1073478.203
       3.703      319.600      539.516  1073478.195
       3.709      159.100      539.516  1073478.195
       3.715      309.000      539.766  1073478.203
       3.722      296.600      539.766  1073478.207
       3.729      432.100      540.266  1073478.207
       3.742        0.000      541.406  1073478.797
       3.749      295.300      541.406  1073478.797
       3.755      329.000      541.531  1073478.793
       3.761      324.000      541.906  1073478.785
       3.771      364.300      541.906  1073478.785
       3.776      183.100      542.156  1073478.789
       3.782      374.900      542.281  1073478.789
       3.787      361.400      542.656  1073478.789
       3.793      203.500      542.656  1073478.789
       3.797      364.500      543.090  1073478.789
       3.803      187.900      543.340  1073478.793
       3.808      348.100      543.590  1073478.797
       3.814      188.800      543.715  1073478.793
       3.819      363.200      543.715  1073478.793
       3.825      181.800      543.965  1073478.793
       3.830      368.600      544.090  1073478.793
       3.836      165.800      544.090  1073478.781
       3.842      503.600      544.090  1073478.785
       3.848        0.000      544.215  1073478.789
       3.854      441.700      544.215  1073478.789
       3.861        0.000      544.215  1073510.828
       3.867      295.500      544.965  1073510.820
       3.873        0.000      545.965  1073510.820
       3.880      383.600      546.840  1073510.820
       3.888      339.100      547.465  1073510.824
       3.897      242.300      547.590  1073510.824
       3.905      175.900      548.840  1073510.824
       3.911      346.900      550.590  1073510.824
       3.916      191.600      550.840  1073510.828
       3.922      222.500      550.840  1073510.824
       3.926      281.000      550.840  1073510.824
       3.930      227.800      550.840  1073510.820
       3.934      187.600      551.215  1073510.824
       3.939      176.500      551.215  1073510.824
       3.945      502.700      551.465  1073510.824
       3.951      173.900      551.590  1073510.828
       3.957      316.200      551.852  1073510.996
       3.963      318.100      551.852  1073511.004
       3.969      172.900      551.852  1073511.000
       3.975      349.500      551.852  1073511.000
       3.981      287.800      551.852  1073511.000
