# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      17.216      205.800     1061.902  1884037.816
      17.233      398.700     1062.152  1884037.793
      17.250      322.500     1062.652  1884037.801
      17.275      278.100     1063.027  1884037.797
      17.293      386.100     1063.652  1884037.797
      17.311      355.000     1064.027  1884037.816
      17.326      358.400     1064.652  1884037.805
      17.343      229.500     1065.027  1884037.805
      17.361      354.800     1065.277  1884037.828
      17.379      379.800     1065.777  1884037.828
      17.398      316.400     1066.414  1884037.816
      17.413      384.500     1066.664  1884037.812
      17.429      408.000     1066.789  1884037.820
      17.450      406.400     1067.289  1884037.828
      17.465      457.700     1067.664  1884037.816
      17.483      246.100     1068.164  1884037.797
      17.498      466.900     1068.289  1884037.812
      17.517      252.900     1068.414  1884037.801
      17.533      376.300     1068.539  1884037.816
      17.549      345.800     1068.914  1884037.801
      17.567      352.200     1069.668  1884037.930
      17.586      293.400     1070.168  1884037.926
      17.602      402.300     1070.418  1884037.934
      17.618      244.500     1070.793  1884037.934
      17.635      295.000     1070.918  1884037.938
      17.653      310.800     1072.176  1884037.949
      17.676      390.000     1072.301  1884037.945
      17.689      385.600     1072.801  1884037.941
      17.710      429.800     1073.176  1884037.926
      17.729      306.000     1073.551  1884037.934
      17.745      325.800     1074.426  1884037.926
      17.763      510.900     1075.176  1884037.926
      17.780      345.000     1075.551  1884037.949
      17.800      290.200     1075.676  1884037.945
      17.818      330.800     1076.051  1884037.945
      17.836      374.800     1076.426  1884037.941
      17.855      276.100     1076.801  1884037.953
      17.873      405.900     1077.051  1884037.953
      17.894      258.900     1077.426  1884037.934
      17.912      409.500     1077.926  1884037.941
      17.929      266.400     1078.301  1884037.938
      17.948      402.600     1079.176  1884038.094
      17.967      373.900     1079.801  1884038.105
      17.984      383.400     1080.609  1884038.090
      17.999      249.800     1081.234  1884038.102
      18.019      431.500     1081.484  1884038.090
      18.035      181.400     1081.734  1884038.094
      18.052      398.100     1082.234  1884038.102
      18.075      338.100     1082.609  1884038.094
      18.101      386.100     1082.734  1884038.074
      18.125      251.500     1083.609  1884038.246
      18.144      320.100     1084.109  1884038.250
      18.160      348.300     1084.359  1884038.254
      18.169      376.200     1084.609  1884038.266
      18.186      359.900     1084.984  1884038.270
      18.202      347.200     1085.234  1884038.254
      18.218      322.100     1085.984  1884038.262
      18.237      366.300     1086.484  1884038.258
      18.256      224.200     1087.043  1884038.250
      18.274      397.800     1087.793  1884038.246
      18.297      479.400     1088.668  1884038.250
      18.314      353.800     1089.918  1884038.254
      18.336      349.000     1090.668  1884038.262
      18.359      332.800     1091.441  1884038.270
      18.380      331.400     1092.828  1884038.246
      18.398      244.800     1093.828  1884038.406
      18.415      476.200     1094.887  1884038.402
      18.433      314.600     1095.762  1884038.414
      18.449      225.300     1096.887  1884038.410
      18.467      349.400     1099.137  1884038.418
      18.483      397.300     1100.387  1884038.410
      18.504      263.400     1101.137  1884038.406
      18.523      386.700     1102.262  1884038.402
      18.541      434.600     1102.887  1884038.406
      18.559      303.800     1103.887  1884038.555
      18.576      395.600     1105.574  1884038.875
      18.596      203.200     1106.074  1884038.871
      18.611      334.900     1106.824  1884038.867
      18.632      336.300     1107.949  1884038.871
      18.650      361.600     1109.574  1884038.871
      18.666      358.400     1110.449  1884038.863
      18.686      275.900     1111.449  1884039.047
      18.704      391.900     1112.074  1884039.059
      18.722      395.000     1112.574  1884039.070
      18.742      339.200     1113.199  1884039.074
      18.760      246.200     1114.105  1884039.078
      18.776      370.600     1115.355  1884039.082
      18.792      375.400     1118.488  1884039.203
      18.819      427.300     1119.238  1884039.207
      18.840      299.500     1121.172  1884039.211
      18.873      357.500     1121.547  1884039.199
      18.893      401.200     1123.797  1884039.211
      18.920      327.600     1125.922  1884039.207
      18.941      390.200     1127.047  1884039.207
      18.962      333.800     1127.922  1884039.211
      18.983      330.100     1128.672  1884039.211
      19.004      312.500     1129.922  1884039.227
      19.026      508.100     1131.547  1884039.203
      19.054      318.800     1132.172  1884039.207
      19.071      359.900     1133.480  1884039.508
      19.095      423.200     1134.289  1884039.520
      19.113      244.600     1135.047  1884039.508
      19.133      335.800     1135.922  1884039.660
      19.157      391.800     1138.434  1884039.664
      19.190      385.700     1139.809  1884119.676
      19.211      335.800     1140.059  1884119.668
      19.220      349.700     1140.809  1884119.672
      19.248      341.100     1142.059  1884119.668
      19.277      358.100     1142.934  1884119.688
      19.305      463.700     1143.684  1884119.695
      19.324      185.800     1144.184  1884119.691
      19.341      429.100     1145.059  1884119.691
      19.364      327.600     1145.684  1884119.688
      19.382      377.600     1146.059  1884119.691
      19.401       76.000     1147.008  1884119.688
      19.414      443.800     1147.508  1884119.699
      19.428      225.200     1148.008  1884119.695
      19.441      317.100     1148.258  1884119.691
      19.450      219.500     1148.883  1884119.703
      19.459      329.300     1149.383  1884119.695
      19.468      220.600     1150.008  1884119.695
      19.484      376.900     1150.508  1884119.699
      19.495      380.700     1151.008  1884120.004
      19.511      354.300     1151.383  1884120.008
      19.520      334.100     1151.508  1884120.004
      19.529      203.400     1151.883  1884120.027
      19.538      343.500     1152.258  1884119.992
      19.547      225.500     1152.883  1884120.004
      19.556      469.400     1153.133  1884120.000
      19.565      118.200     1153.133  1884120.000
      19.573      354.800     1153.383  1884120.023
      19.582      555.800     1153.758  1884119.996
      19.591      109.700     1153.883  1884120.000
      19.600      325.100     1154.133  1884120.012
      19.609      332.300     1154.516  1884120.000
      19.618      333.500     1154.766  1884120.012
      19.627      311.400     1155.270  1884120.016
      19.643      375.200     1155.645  1884119.996
      19.654      219.700     1155.770  1884119.996
      19.663      335.500     1156.020  1884119.996
      19.672      328.200     1156.395  1884119.992
      19.681      285.900     1156.770  1884120.004
      19.691      362.500     1018.836  1616228.727
      19.699      127.400     1018.836  1616228.734
      19.707      433.200     1019.086  1616228.730
      19.719      129.000     1019.336  1616228.742
      19.727      355.600     1019.461  1616228.734
      19.738      235.400     1030.352  1618516.918
      19.751      318.300     1034.527  1883215.094
      19.760      223.000     1035.152  1883215.234
      19.769      239.400     1035.527  1883215.230
      19.778      355.000     1036.027  1883215.238
      19.786      328.600     1036.547  1883235.301
      19.795      310.700     1039.730  1883299.438
      19.805      340.100     1047.594  1883338.770
      19.814      224.500     1049.285  1883339.219
      19.823      215.400     1050.652  1883340.316
      19.832      432.800     1051.613  1883340.320
      19.841      443.800     1053.902  1883340.527
      19.850      213.900     1055.449  1883340.809
      19.859      214.400     1057.551  1883343.297
      19.869      316.600     1058.355  1883343.285
      19.878      311.600     1062.695  1883353.262
      19.888      324.000      932.047  1615384.090
      19.897      220.000      933.312  1615464.344
      19.906      230.000      935.160  1615464.344
      19.915      231.400      937.484  1615466.898
      19.924      216.200      955.793  1882456.141
      19.933      132.100      956.477  1882456.148
      19.940      352.800      960.684  1882540.344
      19.949      351.800      970.883  1882580.277
      19.958        0.000      972.500  1882581.496
      19.964      292.000      973.586  1882581.496
      19.971      232.100      975.625  1882581.691
      19.980      238.000      976.773  1882581.973
      19.988      222.800      983.613  1882590.520
      19.997      237.300      985.422  1882590.926
      20.006      115.900      985.797  1882590.918
      20.014       82.000      993.887  1882603.191
      20.027      219.200      998.234  1882909.855
      20.036      337.600     1004.219  1882912.426
      20.045      222.900     1006.777  1882912.922
      20.054      228.700     1008.902  1882912.934
      20.062      345.000     1009.656  1882913.203
      20.071      338.200     1010.664  1882913.207
      20.080      117.800     1011.414  1882913.352
      20.088      322.100     1015.289  1882913.945
      20.101      237.000     1017.914  1882913.949
      20.109      340.900     1019.664  1882914.484
      20.118      356.300     1019.973  1882914.477
      20.127      455.900     1024.703  1882920.531
      20.135      120.500     1026.012  1882920.938
      20.144      231.000     1026.637  1882920.934
