"col0","col1","col2"
"DnsClient.DnsDatagramReader.ReadUInt16","DnsClient.DnsDatagramReader.ReadUInt16","System.BitConverter.ToUInt16"
"DnsClient.DnsDatagramReader.ReadUInt16","DnsClient.DnsDatagramReader.ReadUInt16","System.String.Format"
"DnsClient.DnsDatagramReader.ReadUInt16","DnsClient.DnsDatagramReader.ReadUInt16","System.ArraySegment<System.Byte>.ToArray"
"DnsClient.DnsDatagramReader.ReadUInt16","DnsClient.DnsResponseParseException.FormatData","System.Convert.ToBase64String"
"DnsClient.DnsDatagramReader.ReadUInt16","DnsClient.DnsResponseParseException.FormatData","System.Linq.Enumerable.ToArray<Byte>"
"DnsClient.DnsDatagramReader.ReadUInt16","DnsClient.DnsResponseParseException.FormatData","System.Linq.Enumerable.Take<Byte>"
"DnsClient.DnsDatagramWriter.WriteStringWithLengthPrefix","DnsClient.DnsDatagramWriter.WriteStringWithLengthPrefix","System.Text.Encoding.GetBytes"
"DnsClient.DnsDatagramWriter.WriteStringWithLengthPrefix","DnsClient.DnsDatagramWriter.WriteBytes","System.Buffer.BlockCopy"
"DnsClient.DnsQueryResponse.Equals","DnsClient.DnsQueryResponse.Equals","System.String.Equals"
"DnsClient.DnsQueryResponse.Equals","DnsClient.DnsQueryResponse.Equals","System.Linq.Enumerable.Concat<DnsResourceRecord>"
"DnsClient.DnsQueryResponse.Equals","DnsClient.DnsQueryResponse.Equals","System.String.Join<DnsQuestion>"
"DnsClient.DnsQueryResponse.Equals","DnsClient.DnsQueryResponse.Equals","System.String.Join<DnsResourceRecord>"
"DnsClient.DnsQueryResponse.Equals","DnsClient.DnsResponseCodeText.GetErrorText","System.Collections.Generic.Dictionary<DnsClient.DnsResponseCode,System.String>.TryGetValue"
"DnsClient.DnsQueryResponse.Equals","DnsClient.DnsResponseHeader.ToString","System.String.IsNullOrEmpty"
"DnsClient.DnsQueryResponse.Equals","DnsClient.DnsResponseHeader.ToString","System.String.Join"
"DnsClient.DnsQueryResponse.Equals","DnsClient.DnsResponseHeader.ToString","System.Linq.Enumerable.Where<String>"
"DnsClient.DnsQueryResponse.GetHashCode","DnsClient.DnsQueryResponse.GetHashCode","System.String.GetHashCode"
"DnsClient.DnsQueryResponse.GetHashCode","DnsClient.DnsQueryResponse.GetHashCode","System.Linq.Enumerable.Concat<DnsResourceRecord>"
"DnsClient.DnsQueryResponse.GetHashCode","DnsClient.DnsQueryResponse.GetHashCode","System.String.Join<DnsQuestion>"
"DnsClient.DnsQueryResponse.GetHashCode","DnsClient.DnsQueryResponse.GetHashCode","System.String.Join<DnsResourceRecord>"
"DnsClient.DnsQueryResponse.GetHashCode","DnsClient.DnsResponseCodeText.GetErrorText","System.Collections.Generic.Dictionary<DnsClient.DnsResponseCode,System.String>.TryGetValue"
"DnsClient.DnsQueryResponse.GetHashCode","DnsClient.DnsResponseHeader.ToString","System.String.IsNullOrEmpty"
"DnsClient.DnsQueryResponse.GetHashCode","DnsClient.DnsResponseHeader.ToString","System.String.Join"
"DnsClient.DnsQueryResponse.GetHashCode","DnsClient.DnsResponseHeader.ToString","System.Linq.Enumerable.Where<String>"
"DnsClient.DnsString.GetHashCode","DnsClient.DnsString.GetHashCode","System.String.GetHashCode"
"DnsClient.Internal.Base32Hex.FromBase32HexString","DnsClient.Internal.Base32Hex.FromBase32HexString","System.String.TrimEnd"
"DnsClient.Internal.Base32Hex.FromBase32HexString","DnsClient.Internal.Base32Hex.FromBase32HexString","System.Linq.Enumerable.Select<Char,Int32>"
"DnsClient.Internal.PooledBytes.Extend","DnsClient.Internal.PooledBytes.Extend","System.Buffer.BlockCopy"
"DnsClient.Internal.PooledBytes.Extend","DnsClient.Internal.PooledBytes.Extend","System.Buffers.ArrayPool<System.Byte>.Rent"
"DnsClient.Internal.PooledBytes.Extend","DnsClient.Internal.PooledBytes.Extend","System.Buffers.ArrayPool<System.Byte>.Return"
"DnsClient.Internal.DefaultObjectPool`1.Get","DnsClient.Internal.DefaultObjectPool`1.Get","System.Threading.Interlocked.CompareExchange<T>"
"DnsClient.Internal.DefaultObjectPool`1.Return","DnsClient.Internal.DefaultObjectPool`1.Return","System.Threading.Interlocked.CompareExchange<T>"
"DnsClient.Internal.DefaultObjectPool`1.Return","DnsClient.Internal.StringBuilderPooledObjectPolicy.Return","System.Text.StringBuilder.Clear"
"DnsClient.DisposableIntPtr.Dispose","DnsClient.DisposableIntPtr.Dispose","System.Runtime.InteropServices.Marshal.FreeHGlobal"
"System.IO.RowConfigReader.GetNextValueAsInt32","System.IO.RowConfigReader.GetNextValueAsInt32","System.Int32.TryParse"
"System.IO.RowConfigReader.GetNextValueAsInt32","System.IO.RowConfigReader.TryGetNextValue","System.Diagnostics.Debug.Assert"
"System.IO.RowConfigReader.GetNextValueAsInt32","System.IO.RowConfigReader.TryGetNextValue","System.String.LastIndexOf"
"System.IO.RowConfigReader.GetNextValueAsInt32","System.IO.RowConfigReader.TryFindNextKeyOccurrence","System.String.IndexOf"
"System.IO.RowConfigReader.GetNextValueAsInt32","System.IO.RowConfigReader.TryFindNextKeyOccurrence","System.String.Substring"
"DnsClient.Linux.StringParsingHelpers.ParseDnsSuffixFromResolvConfFile","DnsClient.Linux.StringParsingHelpers.ParseDnsSuffixFromResolvConfFile","System.IO.File.ReadAllText"
"DnsClient.Linux.StringParsingHelpers.ParseDnsSuffixFromResolvConfFile","System.IO.RowConfigReader.TryGetNextValue","System.Diagnostics.Debug.Assert"
"DnsClient.Linux.StringParsingHelpers.ParseDnsSuffixFromResolvConfFile","System.IO.RowConfigReader.TryGetNextValue","System.String.LastIndexOf"
"DnsClient.Linux.StringParsingHelpers.ParseDnsSuffixFromResolvConfFile","System.IO.RowConfigReader.TryFindNextKeyOccurrence","System.String.IndexOf"
"DnsClient.Linux.StringParsingHelpers.ParseDnsSuffixFromResolvConfFile","System.IO.RowConfigReader.TryFindNextKeyOccurrence","System.String.Substring"
"DnsClient.NameServer.GetHashCode","DnsClient.NameServer.GetHashCode","System.Collections.Generic.EqualityComparer<System.Net.IPEndPoint>.GetHashCode"
"DnsClient.Protocol.NSecRecord.WriteBitmap","DnsClient.Protocol.NSecRecord.WriteBitmap","System.Array.Sort<UInt16>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadString","System.Text.Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadString","System.String.Format"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadString","System.Text.ASCIIEncoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadString","System.Text.UnicodeEncoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadString","System.Text.UTF32Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadString","System.Text.UTF7Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadString","System.Text.UTF8Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadString","System.ArraySegment<System.Byte>.ToArray"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ParseString","System.Text.StringBuilder.Append"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ParseString","System.Byte.ToString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadUTF8String","System.Text.Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadUTF8String","System.Text.ASCIIEncoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadUTF8String","System.Text.UnicodeEncoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadUTF8String","System.Text.UTF32Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadUTF8String","System.Text.UTF7Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadUTF8String","System.Text.UTF8Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadByte","System.String.Format"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadByte","System.ArraySegment<System.Byte>.ToArray"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadBytes","System.String.Format"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadBytes","System.ArraySegment<System.Byte>.ToArray"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.Advance","System.String.Format"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.Advance","System.ArraySegment<System.Byte>.ToArray"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadDnsName","System.Globalization.IdnMapping.GetUnicode"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadDnsName","System.Text.Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadDnsName","System.Text.StringBuilder.Append"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadDnsName","System.Byte.ToString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadDnsName","System.String.StartsWith"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadDnsName","System.Text.ASCIIEncoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadDnsName","System.Text.UnicodeEncoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadDnsName","System.Text.UTF32Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadDnsName","System.Text.UTF7Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadDnsName","System.Text.UTF8Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadQuestionQueryString","System.Text.Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadQuestionQueryString","System.Text.StringBuilder.Append"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadQuestionQueryString","System.Text.ASCIIEncoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadQuestionQueryString","System.Text.UnicodeEncoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadQuestionQueryString","System.Text.UTF32Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadQuestionQueryString","System.Text.UTF7Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.ReadQuestionQueryString","System.Text.UTF8Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.SanitizeResult","System.String.Format"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramReader.SanitizeResult","System.ArraySegment<System.Byte>.ToArray"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsString.FromResponseQueryString","System.Globalization.IdnMapping.GetUnicode"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsString.FromResponseQueryString","System.String.Contains"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramWriter.WriteHostName","System.Text.Encoding.GetBytes"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramWriter.WriteBytes","System.Buffer.BlockCopy"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramWriter.WriteInt16NetworkOrder","System.Net.IPAddress.HostToNetworkOrder"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramWriter.WriteInt16NetworkOrder","System.BitConverter.GetBytes"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramWriter.WriteInt32NetworkOrder","System.Net.IPAddress.HostToNetworkOrder"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsDatagramWriter.WriteInt32NetworkOrder","System.BitConverter.GetBytes"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseMessage.AddQuestion","System.Collections.Generic.List<DnsClient.DnsQuestion>.Add"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.GetRecord","System.Text.Encoding.GetString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseMessage.AddAnswer","System.Collections.Generic.List<DnsClient.Protocol.DnsResourceRecord>.Add"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseMessage.AddAuthority","System.Collections.Generic.List<DnsClient.Protocol.DnsResourceRecord>.Add"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseMessage.AddAdditional","System.Collections.Generic.List<DnsClient.Protocol.DnsResourceRecord>.Add"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsQueryAndServerSettings.ShuffleNameServers","System.Random.Next"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsQueryAndServerSettings.ShuffleNameServers","System.Linq.Enumerable.ToArray<NameServer>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseCodeText.GetErrorText","System.Collections.Generic.Dictionary<DnsClient.DnsResponseCode,System.String>.TryGetValue"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseHeader.ToString","System.String.IsNullOrEmpty"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseHeader.ToString","System.String.Join"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseHeader.ToString","System.Linq.Enumerable.Where<String>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsQuestion.ToString","System.Int32.ToString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsQuestion.ToString","System.String.Format"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsString.Parse","System.Globalization.IdnMapping.GetAscii"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsString.Parse","System.String.Equals"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsString.Parse","System.String.Split"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveTxtRecord","System.Collections.Generic.List<System.String>.Add"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveTxtRecord","System.Collections.Generic.List<System.String>.ToArray"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveDsRecord","System.Byte.ToString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveDsRecord","System.String.Join"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveDsRecord","System.Linq.Enumerable.Select<Byte,String>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveSshfpRecord","System.Byte.ToString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveSshfpRecord","System.String.Join"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveSshfpRecord","System.Linq.Enumerable.Select<Byte,String>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveRRSigRecord","System.DateTimeOffset.FromUnixTimeSeconds"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveNSecRecord","System.Linq.Enumerable.Select<Int32,ResourceRecordType>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveNSecRecord","System.Linq.Enumerable.OrderBy<Int32,Int32>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveNSecRecord","System.Linq.Enumerable.ToArray<ResourceRecordType>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveNSec3Record","System.Byte.ToString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveNSec3Record","System.String.Join"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveNSec3Record","System.Linq.Enumerable.Select<Byte,String>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveNSec3Record","System.Linq.Enumerable.Select<Int32,ResourceRecordType>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveNSec3Record","System.Linq.Enumerable.OrderBy<Int32,Int32>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveNSec3Record","System.Linq.Enumerable.ToArray<ResourceRecordType>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveNSec3ParamRecord","System.Byte.ToString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveNSec3ParamRecord","System.String.Join"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveNSec3ParamRecord","System.Linq.Enumerable.Select<Byte,String>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveTlsaRecord","System.Byte.ToString"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveTlsaRecord","System.String.Join"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRecordFactory.ResolveTlsaRecord","System.Linq.Enumerable.Select<Byte,String>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRequestHeader.ToString","System.Enum.HasFlag"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsRequestHeader.GetNextUniqueId","System.Random.Next"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseMessage.AsQueryResponse","System.Collections.Generic.List<DnsClient.Protocol.DnsResourceRecord>.ToArray"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseMessage.AsQueryResponse","System.Collections.Generic.List<DnsClient.DnsQuestion>.ToArray"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseMessage.Combine","System.Collections.Generic.List<DnsClient.DnsQuestion>.AddRange"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseMessage.Combine","System.Collections.Generic.List<DnsClient.Protocol.DnsResourceRecord>.AddRange"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseMessage.Combine","System.Linq.Enumerable.FirstOrDefault<DnsResponseMessage>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseMessage.Combine","System.Linq.Enumerable.Sum<DnsResponseMessage>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseMessage.Combine","System.Linq.Enumerable.SelectMany<DnsResponseMessage,DnsResourceRecord>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseParseException.FormatData","System.Convert.ToBase64String"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseParseException.FormatData","System.Linq.Enumerable.ToArray<Byte>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsResponseParseException.FormatData","System.Linq.Enumerable.Take<Byte>"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsTcpMessageHandler.Query","System.Threading.CancellationToken.Register"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsTcpMessageHandler.Query","System.Collections.Concurrent.ConcurrentDictionary<System.Net.IPEndPoint,DnsClient.DnsTcpMessageHandler+ClientPool>.TryGetValue"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsTcpMessageHandler.Query","System.Collections.Concurrent.ConcurrentDictionary<System.Net.IPEndPoint,DnsClient.DnsTcpMessageHandler+ClientPool>.TryAdd"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsTcpMessageHandler.QueryInternal","System.Buffers.ArrayPool<System.Byte>.Rent"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsTcpMessageHandler.QueryInternal","System.Net.Sockets.NetworkStream.Flush"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsTcpMessageHandler.QueryInternal","System.Net.Sockets.TcpClient.GetStream"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsTcpMessageHandler.QueryInternal","System.Threading.CancellationToken.ThrowIfCancellationRequested"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsTcpMessageHandler.QueryInternal","System.Net.Sockets.NetworkStream.Read"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsTcpMessageHandler.QueryInternal","System.Net.Sockets.NetworkStream.Write"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsTcpMessageHandler.QueryInternal","System.Collections.Generic.List<DnsClient.DnsResponseMessage>.Add"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsTcpMessageHandler+ClientPool.GetNextClient","System.Net.Sockets.TcpClient.Connect"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsTcpMessageHandler+ClientPool.Enqueue","System.Collections.Concurrent.ConcurrentQueue<DnsClient.DnsTcpMessageHandler+ClientPool+ClientEntry>.Enqueue"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsTcpMessageHandler+ClientPool.TryDequeue","System.Collections.Concurrent.ConcurrentQueue<DnsClient.DnsTcpMessageHandler+ClientPool+ClientEntry>.TryDequeue"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsTcpMessageHandler+ClientPool+ClientEntry.DisposeClient","System.Net.Sockets.TcpClient.Dispose"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsUdpMessageHandler.Query","System.Buffers.ArrayPool<System.Byte>.Rent"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsUdpMessageHandler.Query","System.Buffers.ArrayPool<System.Byte>.Return"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsUdpMessageHandler.Query","System.Net.Sockets.Socket.Dispose"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsUdpMessageHandler.Query","System.Net.Sockets.Socket.ReceiveFrom"
"DnsClient.LookupClient.QueryReverse","DnsClient.DnsUdpMessageHandler.Query","System.Net.Sockets.Socket.SendTo"
"DnsClient.LookupClient.QueryReverse","DnsClient.Internal.Base32Hex.ToBase32HexString","System.Math.Ceiling"
"DnsClient.LookupClient.QueryReverse","DnsClient.DisposableIntPtr.Alloc","System.Runtime.InteropServices.Marshal.AllocHGlobal"
"DnsClient.LookupClient.QueryReverse","System.IO.RowConfigReader.TryGetNextValue","System.Diagnostics.Debug.Assert"
"DnsClient.LookupClient.QueryReverse","System.IO.RowConfigReader.TryGetNextValue","System.String.LastIndexOf"
"DnsClient.LookupClient.QueryReverse","System.IO.RowConfigReader.TryFindNextKeyOccurrence","System.String.IndexOf"
"DnsClient.LookupClient.QueryReverse","System.IO.RowConfigReader.TryFindNextKeyOccurrence","System.String.Substring"
"DnsClient.LookupClient.QueryReverse","DnsClient.Linux.StringParsingHelpers.ParseDnsAddressesFromResolvConfFile","System.IO.File.ReadAllText"
"DnsClient.LookupClient.QueryReverse","DnsClient.Linux.StringParsingHelpers.ParseDnsAddressesFromResolvConfFile","System.Net.IPAddress.TryParse"
"DnsClient.LookupClient.QueryReverse","DnsClient.Linux.StringParsingHelpers.ParseDnsAddressesFromResolvConfFile","System.Collections.Generic.List<DnsClient.NameServer>.Add"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.IpHlpApi.FixedNetworkInformation.GetFixedInformation","System.Net.IPAddress.TryParse"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.IpHlpApi.FixedNetworkInformation.GetFixedInformation","System.Runtime.InteropServices.Marshal.PtrToStructure<IP_ADDR_STRING>"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.IpHlpApi.FixedNetworkInformation.GetFixedInformation","System.Runtime.InteropServices.Marshal.PtrToStructure<FIXED_INFO>"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.IpHlpApi.FixedNetworkInformation.GetFixedInformation","System.Collections.Generic.List<System.Net.IPAddress>.Add"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.IpHlpApi.FixedNetworkInformation.GetFixedInformation","System.Collections.Generic.List<System.Net.IPAddress>.ToArray"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.NameResolutionPolicy.Resolve","System.Linq.Enumerable.ToArray<NameServer>"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.NameResolutionPolicy.Resolve","Microsoft.Win32.RegistryKey.Dispose"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.NameResolutionPolicy.Resolve","Microsoft.Win32.RegistryKey.GetValue"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.NameResolutionPolicy.Resolve","Microsoft.Win32.RegistryKey.OpenSubKey"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.NameResolutionPolicy.Resolve","Microsoft.Win32.RegistryKey.GetSubKeyNames"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.NameResolutionPolicy.Resolve","System.Runtime.InteropServices.RuntimeInformation.IsOSPlatform"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.NameResolutionPolicy.Resolve","System.OperatingSystem.IsWindows"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.NameResolutionPolicy.Resolve","System.Collections.Generic.HashSet<System.String>.Add"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.NameResolutionPolicy.AddServers","System.String.Split"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.NameResolutionPolicy.AddServers","System.String.StartsWith"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.NameResolutionPolicy.AddServers","System.Linq.Enumerable.Where<String>"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.NameResolutionPolicy.AddServers","System.Net.IPAddress.TryParse"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.NameResolutionPolicy.AddServers","System.String.IsNullOrWhiteSpace"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.NameResolutionPolicy.AddServers","System.Linq.Enumerable.Distinct<String>"
"DnsClient.LookupClient.QueryReverse","DnsClient.Windows.NameResolutionPolicy.AddServers","System.Collections.Generic.HashSet<DnsClient.NameServer>.Add"
"DnsClient.LookupClient.QueryReverse","System.Net.IpAddressExtensions.GetArpaName","System.Text.StringBuilder.Append"
"DnsClient.LookupClient.QueryReverse","System.Net.IpAddressExtensions.GetArpaName","System.Int32.ToString"
"DnsClient.LookupClient.QueryReverse","System.Net.IpAddressExtensions.GetArpaName","System.Net.IPAddress.GetAddressBytes"
"DnsClient.LookupClient.QueryReverse","System.Net.IpAddressExtensions.GetArpaName","System.Array.Reverse<Byte>"
"DnsClient.LookupClient.QueryReverse","System.Net.IpAddressExtensions.GetArpaName","System.Linq.Enumerable.SelectMany<Byte,Int32>"
"DnsClient.LookupClient.QueryReverse","System.Net.IpAddressExtensions.GetArpaName","System.Linq.Enumerable.Aggregate<Int32,StringBuilder>"
"DnsClient.LookupClient.QueryReverse","System.Net.IpAddressExtensions.GetArpaName","System.String.Join<Byte>"
"DnsClient.LookupClient.QueryReverse","DnsClient.LookupClient.CheckResolvedNameservers","System.Linq.Enumerable.SequenceEqual<NameServer>"
"DnsClient.LookupClient.QueryReverse","DnsClient.LookupClient.CheckResolvedNameservers","System.Linq.Enumerable.Concat<NameServer>"
"DnsClient.LookupClient.QueryReverse","DnsClient.LookupClient.QueryInternal","System.Linq.Enumerable.ToList<NameServer>"
"DnsClient.LookupClient.QueryReverse","DnsClient.LookupClient.ResolveQuery","System.String.Join<NameServer>"
"DnsClient.LookupClient.QueryReverse","DnsClient.LookupClient.ProcessResponseMessage","System.Linq.Enumerable.Any<DnsResourceRecord>"
"DnsClient.LookupClient.QueryReverse","DnsClient.LookupClient.HandleOptRecords","System.Linq.Enumerable.FirstOrDefault<DnsQuestion>"
"DnsClient.LookupClient.QueryReverse","DnsClient.LookupClient.HandleOptRecords","System.Linq.Enumerable.FirstOrDefault<DnsResourceRecord>"
