"col0","col1","col2"
"Serilog.Context.LogContext.Clone","Serilog.Context.LogContext.Clone","System.Linq.Enumerable.ToArray<ILogEventEnricher>"
"Serilog.Core.Pipeline.ByReferenceStringComparer.Equals","Serilog.Core.Pipeline.ByReferenceStringComparer.Equals","System.Object.ReferenceEquals"
"Serilog.Debugging.SelfLog.Enable","Serilog.Debugging.SelfLog.Enable","System.CodeDom.Compiler.IndentedTextWriter.Flush"
"Serilog.Debugging.SelfLog.Enable","Serilog.Debugging.SelfLog.Enable","System.IO.TextWriter.Flush"
"Serilog.Debugging.SelfLog.Enable","Serilog.Debugging.SelfLog.Enable","System.CodeDom.Compiler.IndentedTextWriter.WriteLine"
"Serilog.Debugging.SelfLog.Enable","Serilog.Debugging.SelfLog.Enable","System.IO.TextWriter.WriteLine"
"Serilog.Debugging.SelfLog.Enable","Serilog.Debugging.SelfLog.Enable","System.IO.StreamWriter.Flush"
"Serilog.Debugging.SelfLog.Enable","Serilog.Debugging.SelfLog.Enable","System.IO.StreamWriter.WriteLine"
"Serilog.Events.LogEvent.AddPropertyIfAbsent","Serilog.Events.LogEvent.AddPropertyIfAbsent","System.Collections.Generic.Dictionary<System.String,Serilog.Events.LogEventPropertyValue>.TryAdd"
"Serilog.Events.LogEvent.AddPropertyIfAbsent","Serilog.Events.LogEvent.AddPropertyIfAbsent","System.Collections.Generic.Dictionary<System.String,Serilog.Events.LogEventPropertyValue>.ContainsKey"
"Serilog.Events.LogEvent.AddPropertyIfAbsent","Serilog.Events.LogEvent.AddPropertyIfAbsent","System.Collections.Generic.Dictionary<System.String,Serilog.Events.LogEventPropertyValue>.Add"
"Serilog.Events.LogEvent.RemovePropertyIfPresent","Serilog.Events.LogEvent.RemovePropertyIfPresent","System.Collections.Generic.Dictionary<System.String,Serilog.Events.LogEventPropertyValue>.Remove"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.Render`1","System.Globalization.CultureInfo.GetFormat"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.Render`1","System.Globalization.DateTimeFormatInfo.GetFormat"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.Render`1","System.Globalization.NumberFormatInfo.GetFormat"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.Render`1","System.DateTime.ToString"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.Render`1","System.DateTimeOffset.ToString"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.Render`1","System.IFormatProvider.GetFormat"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.Render`1","System.IFormattable.ToString"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.WriteWithCustomFormatter`1","System.CodeDom.Compiler.IndentedTextWriter.Write"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.WriteWithCustomFormatter`1","System.IO.TextWriter.Write"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.WriteWithCustomFormatter`1","System.IO.StreamWriter.Write"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.WriteWithCustomFormatter`1","System.IO.StringWriter.Write"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.WriteWithCustomFormatter`1","System.ICustomFormatter.Format"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.TryWriteSpanFormattable`1","System.IO.TextWriter.Write"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.TryWriteSpanFormattable`1","System.IO.StreamWriter.Write"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.TryWriteSpanFormattable`1","System.IO.StringWriter.Write"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.TryWriteSpanFormattable`1","System.DateTime.TryFormat"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.TryWriteSpanFormattable`1","System.DateTimeOffset.TryFormat"
"Serilog.Events.ScalarValue.Render`1","Serilog.Events.ScalarValue.TryWriteSpanFormattable`1","System.ISpanFormattable.TryFormat"
"Serilog.Events.ScalarValue.Render`1","Serilog.Rendering.ReusableStringWriter.Write","System.IO.StringWriter.GetStringBuilder"
"Serilog.Events.ScalarValue.Render`1","Serilog.Rendering.ReusableStringWriter.Write","System.Text.StringBuilder.Append"
"Serilog.Filters.Matching.FromSource","Serilog.Filters.Matching.FromSource","System.MemoryExtensions.AsSpan"
"Serilog.Filters.Matching.FromSource","Serilog.Filters.Matching.FromSource","System.String.StartsWith"
"Serilog.Filters.Matching.FromSource","Serilog.Filters.Matching.FromSource","System.MemoryExtensions.StartsWith<Char>"
"Serilog.Filters.Matching.FromSource","Serilog.Filters.Matching.WithProperty`1","System.Collections.Generic.Dictionary<System.String,Serilog.Events.LogEventPropertyValue>.TryGetValue"
"Serilog.Filters.Matching.FromSource","Serilog.Filters.Matching.WithProperty`1","System.Collections.Generic.IReadOnlyDictionary<System.String,Serilog.Events.LogEventPropertyValue>.TryGetValue"
"Serilog.Filters.Matching.WithProperty","Serilog.Filters.Matching.WithProperty","System.Collections.Generic.IReadOnlyDictionary<System.String,Serilog.Events.LogEventPropertyValue>.ContainsKey"
"Serilog.Filters.Matching.WithProperty","Serilog.Filters.Matching.WithProperty","System.Collections.Generic.Dictionary<System.String,Serilog.Events.LogEventPropertyValue>.ContainsKey"
"Serilog.Filters.Matching.WithProperty`1","Serilog.Filters.Matching.WithProperty`1","System.Collections.Generic.Dictionary<System.String,Serilog.Events.LogEventPropertyValue>.TryGetValue"
"Serilog.Filters.Matching.WithProperty`1","Serilog.Filters.Matching.WithProperty`1","System.Collections.Generic.IReadOnlyDictionary<System.String,Serilog.Events.LogEventPropertyValue>.TryGetValue"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.Render`1","System.Globalization.CultureInfo.GetFormat"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.Render`1","System.Globalization.DateTimeFormatInfo.GetFormat"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.Render`1","System.Globalization.NumberFormatInfo.GetFormat"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.Render`1","System.DateTime.ToString"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.Render`1","System.DateTimeOffset.ToString"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.Render`1","System.IFormatProvider.GetFormat"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.Render`1","System.IFormattable.ToString"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","System.IO.TextWriter.Dispose"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.LogEventProperty.IsValidName","System.String.IsNullOrWhiteSpace"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.WriteWithCustomFormatter`1","System.CodeDom.Compiler.IndentedTextWriter.Write"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.WriteWithCustomFormatter`1","System.IO.TextWriter.Write"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.WriteWithCustomFormatter`1","System.IO.StreamWriter.Write"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.WriteWithCustomFormatter`1","System.IO.StringWriter.Write"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.WriteWithCustomFormatter`1","System.ICustomFormatter.Format"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.TryWriteSpanFormattable`1","System.IO.TextWriter.Write"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.TryWriteSpanFormattable`1","System.IO.StreamWriter.Write"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.TryWriteSpanFormattable`1","System.IO.StringWriter.Write"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.TryWriteSpanFormattable`1","System.DateTime.TryFormat"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.TryWriteSpanFormattable`1","System.DateTimeOffset.TryFormat"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Events.ScalarValue.TryWriteSpanFormattable`1","System.ISpanFormattable.TryFormat"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Formatting.Display.LevelOutputFormat.GetLevelMoniker","System.Math.Min"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Rendering.Casing.Format","System.String.ToLowerInvariant"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Rendering.Casing.Format","System.String.ToUpperInvariant"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Rendering.MessageTemplateRenderer.RenderTextToken","System.CodeDom.Compiler.IndentedTextWriter.Write"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Rendering.MessageTemplateRenderer.RenderTextToken","System.IO.TextWriter.Write"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Rendering.MessageTemplateRenderer.RenderTextToken","System.IO.StreamWriter.Write"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Rendering.MessageTemplateRenderer.RenderTextToken","System.IO.StringWriter.Write"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Rendering.Padding.Apply","System.CodeDom.Compiler.IndentedTextWriter.Write"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Rendering.Padding.Apply","System.IO.TextWriter.Write"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Rendering.Padding.Apply","System.IO.StreamWriter.Write"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Rendering.Padding.Apply","System.IO.StringWriter.Write"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Formatting.Display.PropertiesOutputFormat.Render","System.String.Contains"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Formatting.Display.PropertiesOutputFormat.Render","System.Linq.Enumerable.ToArray<LogEventProperty>"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Formatting.Display.PropertiesOutputFormat.Render","System.Linq.Enumerable.Where<KeyValuePair<String,LogEventPropertyValue>>"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Formatting.Display.PropertiesOutputFormat.Render","System.Linq.Enumerable.Select<KeyValuePair<String,LogEventPropertyValue>,LogEventProperty>"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Rendering.MessageTemplateRenderer.RenderPropertyToken","System.IO.StringWriter.GetStringBuilder"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Rendering.MessageTemplateRenderer.RenderPropertyToken","System.Collections.Generic.Dictionary<System.String,Serilog.Events.LogEventPropertyValue>.TryGetValue"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Rendering.MessageTemplateRenderer.RenderPropertyToken","System.Collections.Generic.IReadOnlyDictionary<System.String,Serilog.Events.LogEventPropertyValue>.TryGetValue"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Rendering.ReusableStringWriter.Write","System.IO.StringWriter.GetStringBuilder"
"Serilog.Formatting.Display.MessageTemplateTextFormatter.Format","Serilog.Rendering.ReusableStringWriter.Write","System.Text.StringBuilder.Append"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Formatting.Json.JsonFormatter.Format","System.CodeDom.Compiler.IndentedTextWriter.Write"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Formatting.Json.JsonFormatter.Format","System.IO.TextWriter.Write"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Formatting.Json.JsonFormatter.Format","System.DateTimeOffset.ToString"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Formatting.Json.JsonFormatter.Format","System.Linq.Enumerable.OfType<PropertyToken>"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Formatting.Json.JsonFormatter.Format","System.Linq.Enumerable.Where<PropertyToken>"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Formatting.Json.JsonFormatter.Format","System.Linq.Enumerable.GroupBy<PropertyToken,String>"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Formatting.Json.JsonFormatter.Format","System.Linq.Enumerable.ToArray<IGrouping<String,PropertyToken>>"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Rendering.MessageTemplateRenderer.RenderTextToken","System.CodeDom.Compiler.IndentedTextWriter.Write"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Rendering.MessageTemplateRenderer.RenderTextToken","System.IO.TextWriter.Write"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Rendering.MessageTemplateRenderer.RenderTextToken","System.IO.StreamWriter.Write"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Rendering.MessageTemplateRenderer.RenderTextToken","System.IO.StringWriter.Write"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Rendering.Padding.Apply","System.CodeDom.Compiler.IndentedTextWriter.Write"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Rendering.Padding.Apply","System.IO.TextWriter.Write"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Rendering.Padding.Apply","System.IO.StreamWriter.Write"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Rendering.Padding.Apply","System.IO.StringWriter.Write"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Formatting.Json.JsonValueFormatter.WriteQuotedJsonString","System.MemoryExtensions.AsSpan"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Formatting.Json.JsonValueFormatter.WriteQuotedJsonString","System.CodeDom.Compiler.IndentedTextWriter.Write"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Formatting.Json.JsonValueFormatter.WriteQuotedJsonString","System.IO.TextWriter.Write"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Formatting.Json.JsonValueFormatter.WriteQuotedJsonString","System.String.Substring"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Formatting.Json.JsonValueFormatter.WriteQuotedJsonString","System.IO.StreamWriter.Write"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Formatting.Json.JsonValueFormatter.WriteQuotedJsonString","System.IO.StringWriter.Write"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Formatting.Json.JsonValueFormatter.WriteQuotedJsonString","System.Int32.ToString"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Formatting.Json.JsonValueFormatter.WriteQuotedJsonString","System.ReadOnlySpan<System.Char>.Slice"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Rendering.MessageTemplateRenderer.RenderPropertyToken","System.IO.StringWriter.GetStringBuilder"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Rendering.MessageTemplateRenderer.RenderPropertyToken","System.Collections.Generic.Dictionary<System.String,Serilog.Events.LogEventPropertyValue>.TryGetValue"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Rendering.MessageTemplateRenderer.RenderPropertyToken","System.Collections.Generic.IReadOnlyDictionary<System.String,Serilog.Events.LogEventPropertyValue>.TryGetValue"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Rendering.ReusableStringWriter.Write","System.IO.StringWriter.GetStringBuilder"
"Serilog.Formatting.Json.JsonFormatter.Format","Serilog.Rendering.ReusableStringWriter.Write","System.Text.StringBuilder.Append"
"Serilog.Log.CloseAndFlush","Serilog.Log.CloseAndFlush","System.Threading.Interlocked.Exchange<ILogger>"
"Serilog.Log.CloseAndFlush","Serilog.Debugging.SelfLog.WriteLine","System.DateTime.ToString"
"Serilog.Log.CloseAndFlush","Serilog.Debugging.SelfLog.WriteLine","System.String.Format"
"Serilog.Log.CloseAndFlush","Serilog.Core.Sinks.Batching.BatchingSink.SignalShutdown","System.Threading.CancellationTokenSource.Cancel"
"Serilog.Log.CloseAndFlush","Serilog.Core.Sinks.Batching.BatchingSink.SignalShutdown","System.Threading.Channels.ChannelWriter<Serilog.Events.LogEvent>.Complete"
"Serilog.Log.CloseAndFlushAsync","Serilog.Log.CloseAndFlushAsync","System.IAsyncDisposable.DisposeAsync"
"Serilog.Log.CloseAndFlushAsync","Serilog.Log.CloseAndFlushAsync","System.Threading.Interlocked.Exchange<ILogger>"
"Serilog.Log.CloseAndFlushAsync","Serilog.Debugging.SelfLog.WriteLine","System.DateTime.ToString"
"Serilog.Log.CloseAndFlushAsync","Serilog.Debugging.SelfLog.WriteLine","System.String.Format"
"Serilog.Log.CloseAndFlushAsync","Serilog.Core.Sinks.Batching.BatchingSink.SignalShutdown","System.Threading.CancellationTokenSource.Cancel"
"Serilog.Log.CloseAndFlushAsync","Serilog.Core.Sinks.Batching.BatchingSink.SignalShutdown","System.Threading.Channels.ChannelWriter<Serilog.Events.LogEvent>.Complete"
"Serilog.Rendering.ReusableStringWriter.Dispose","Serilog.Rendering.ReusableStringWriter.Dispose","System.IO.StringWriter.Dispose"
"Serilog.Rendering.ReusableStringWriter.Dispose","Serilog.Rendering.ReusableStringWriter.Dispose","System.IO.StringWriter.GetStringBuilder"
"Serilog.Rendering.ReusableStringWriter.Dispose","Serilog.Rendering.ReusableStringWriter.Dispose","System.Text.StringBuilder.Clear"
"Serilog.Rendering.ReusableStringWriter.WriteLine","Serilog.Rendering.ReusableStringWriter.WriteLine","System.IO.StringWriter.GetStringBuilder"
"Serilog.Rendering.ReusableStringWriter.WriteLine","Serilog.Rendering.ReusableStringWriter.WriteLine","System.Text.StringBuilder.Append"
"Serilog.Rendering.ReusableStringWriter.WriteLine","Serilog.Rendering.ReusableStringWriter.WriteLine","System.Text.StringBuilder.AppendLine"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Sink`1","Serilog.Debugging.SelfLog.WriteLine","System.DateTime.ToString"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Sink`1","Serilog.Debugging.SelfLog.WriteLine","System.String.Format"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.IAsyncDisposable.DisposeAsync"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.Linq.Enumerable.ToArray<ILogEventEnricher>"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.Threading.Tasks.ValueTask.ConfigureAwait"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.Linq.Enumerable.Concat<IDestructuringPolicy>"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.Linq.Enumerable.ToArray<Type>"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.Linq.Enumerable.Concat<Type>"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.Linq.Enumerable.ToArray<IDestructuringPolicy>"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.Linq.Enumerable.OrderByDescending<KeyValuePair<String,LoggingLevelSwitch>,String>"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.Linq.Enumerable.Select<KeyValuePair<String,LoggingLevelSwitch>,LevelOverride>"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.Linq.Enumerable.ToArray<LevelOverride>"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.Linq.Enumerable.ToArray<ILogEventSink>"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.Linq.Enumerable.ToArray<ILogEventFilter>"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.Linq.Enumerable.Any<ILogEventFilter>"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.Linq.Enumerable.Any<ILogEventSink>"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.Linq.Enumerable.Concat<ILogEventSink>"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.Linq.Enumerable.Where<ILogEventSink>"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.LoggerConfiguration.CreateLogger","System.Array.Empty<ILogEventSink>"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.Debugging.SelfLog.WriteLine","System.DateTime.ToString"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.Debugging.SelfLog.WriteLine","System.String.Format"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.Configuration.LoggerSinkConfiguration.Logger","System.Collections.Generic.List<Serilog.Core.ILogEventEnricher>.Add"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.Configuration.LoggerSinkConfiguration.Logger","System.Collections.Generic.List<Serilog.Core.ILogEventSink>.Add"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.Core.Sinks.Batching.BatchingSink.SignalShutdown","System.Threading.CancellationTokenSource.Cancel"
"Serilog.Configuration.LoggerAuditSinkConfiguration.Logger","Serilog.Core.Sinks.Batching.BatchingSink.SignalShutdown","System.Threading.Channels.ChannelWriter<Serilog.Events.LogEvent>.Complete"
"Serilog.Configuration.LoggerSinkConfiguration.Sink`1","Serilog.Configuration.LoggerSinkConfiguration.Sink","System.Threading.Tasks.Task.Delay"
"Serilog.Configuration.LoggerSinkConfiguration.Sink`1","Serilog.Configuration.LoggerSinkConfiguration.Sink","System.Threading.Tasks.Task.Run"
"Serilog.Configuration.LoggerSinkConfiguration.Sink`1","Serilog.Configuration.LoggerSinkConfiguration.Sink","System.Threading.ExecutionContext.IsFlowSuppressed"
"Serilog.Configuration.LoggerSinkConfiguration.Sink`1","Serilog.Configuration.LoggerSinkConfiguration.Sink","System.Threading.ExecutionContext.SuppressFlow"
"Serilog.Configuration.LoggerSinkConfiguration.Sink`1","Serilog.Configuration.LoggerSinkConfiguration.Sink","System.Threading.Channels.Channel.CreateBounded<LogEvent>"
"Serilog.Configuration.LoggerSinkConfiguration.Sink`1","Serilog.Configuration.LoggerSinkConfiguration.Sink","System.Threading.Channels.Channel.CreateUnbounded<LogEvent>"
"Serilog.Configuration.LoggerSinkConfiguration.Sink`1","Serilog.Configuration.LoggerSinkConfiguration.Sink","System.Threading.Tasks.Task.ContinueWith<AggregateException>"
"Serilog.Configuration.LoggerSinkConfiguration.Sink`1","Serilog.Debugging.SelfLog.WriteLine","System.DateTime.ToString"
"Serilog.Configuration.LoggerSinkConfiguration.Sink`1","Serilog.Debugging.SelfLog.WriteLine","System.String.Format"
"Serilog.Configuration.LoggerEnrichmentConfiguration.When","Serilog.Debugging.SelfLog.WriteLine","System.DateTime.ToString"
"Serilog.Configuration.LoggerEnrichmentConfiguration.When","Serilog.Debugging.SelfLog.WriteLine","System.String.Format"
"Serilog.Configuration.LoggerEnrichmentConfiguration.When","Serilog.Configuration.LoggerEnrichmentConfiguration.Wrap","System.Linq.Enumerable.ToArray<ILogEventEnricher>"
"Serilog.Configuration.LoggerEnrichmentConfiguration.When","Serilog.Configuration.LoggerEnrichmentConfiguration.Wrap","System.Collections.Generic.List<Serilog.Core.ILogEventEnricher>.Add"
"Serilog.Configuration.LoggerEnrichmentConfiguration.When","Serilog.Configuration.LoggerEnrichmentConfiguration.Wrap","System.Linq.Enumerable.Single<ILogEventEnricher>"
"Serilog.Configuration.LoggerEnrichmentConfiguration.When","Serilog.Configuration.LoggerEnrichmentConfiguration.Wrap","System.Collections.Generic.List<Serilog.Core.ILogEventSink>.Add"
"Serilog.Configuration.LoggerEnrichmentConfiguration.AtLevel","Serilog.Debugging.SelfLog.WriteLine","System.DateTime.ToString"
"Serilog.Configuration.LoggerEnrichmentConfiguration.AtLevel","Serilog.Debugging.SelfLog.WriteLine","System.String.Format"
"Serilog.Configuration.LoggerEnrichmentConfiguration.AtLevel","Serilog.Configuration.LoggerEnrichmentConfiguration.Wrap","System.Linq.Enumerable.ToArray<ILogEventEnricher>"
"Serilog.Configuration.LoggerEnrichmentConfiguration.AtLevel","Serilog.Configuration.LoggerEnrichmentConfiguration.Wrap","System.Collections.Generic.List<Serilog.Core.ILogEventEnricher>.Add"
"Serilog.Configuration.LoggerEnrichmentConfiguration.AtLevel","Serilog.Configuration.LoggerEnrichmentConfiguration.Wrap","System.Linq.Enumerable.Single<ILogEventEnricher>"
"Serilog.Configuration.LoggerEnrichmentConfiguration.AtLevel","Serilog.Configuration.LoggerEnrichmentConfiguration.Wrap","System.Collections.Generic.List<Serilog.Core.ILogEventSink>.Add"
"Serilog.Configuration.LoggerSettingsConfiguration.KeyValuePairs","Serilog.Settings.KeyValuePairs.KeyValuePairSettings.ApplyDirectives","System.Reflection.MethodBase.Invoke"
"Serilog.Configuration.LoggerSettingsConfiguration.KeyValuePairs","Serilog.Settings.KeyValuePairs.KeyValuePairSettings.ApplyDirectives","System.Linq.Enumerable.ToList<Object>"
"Serilog.Configuration.LoggerSettingsConfiguration.KeyValuePairs","Serilog.Settings.KeyValuePairs.KeyValuePairSettings.ApplyDirectives","System.Linq.Enumerable.Select<<>__AnonType0<ParameterInfo,ConfigurationMethodCall>,Object>"
"Serilog.Configuration.LoggerSettingsConfiguration.KeyValuePairs","Serilog.Settings.KeyValuePairs.KeyValuePairSettings.ApplyDirectives","System.Linq.Enumerable.Select<ParameterInfo,<>__AnonType0<ParameterInfo,ConfigurationMethodCall>>"
"Serilog.Configuration.LoggerSettingsConfiguration.KeyValuePairs","Serilog.Settings.KeyValuePairs.KeyValuePairSettings.ApplyDirectives","System.Linq.Enumerable.FirstOrDefault<ConfigurationMethodCall>"
"Serilog.Configuration.LoggerSettingsConfiguration.KeyValuePairs","Serilog.Settings.KeyValuePairs.KeyValuePairSettings.ApplyDirectives","System.Collections.Generic.List<System.Object>.Insert"
"Serilog.Configuration.LoggerSettingsConfiguration.KeyValuePairs","Serilog.Settings.KeyValuePairs.KeyValuePairSettings.ApplyDirectives","System.Collections.Generic.List<System.Object>.ToArray"
"Serilog.Configuration.LoggerSettingsConfiguration.KeyValuePairs","Serilog.Debugging.SelfLog.WriteLine","System.DateTime.ToString"
"Serilog.Configuration.LoggerSettingsConfiguration.KeyValuePairs","Serilog.Debugging.SelfLog.WriteLine","System.String.Format"
"Serilog.Configuration.LoggerSettingsConfiguration.KeyValuePairs","Serilog.Configuration.LoggerMinimumLevelConfiguration.Override","System.String.Trim"
"Serilog.Configuration.LoggerSettingsConfiguration.KeyValuePairs","Serilog.Events.LogEventProperty.IsValidName","System.String.IsNullOrWhiteSpace"
