# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     202.294      286.800     2644.320  1079825.453
     202.304      334.100     2644.320  1079825.453
     202.313      226.200     2644.320  1079825.453
     202.322      347.100     2644.320  1079825.453
     202.330      337.500     2644.445  1079825.453
     202.339      207.600     2644.445  1079825.453
     202.349      336.100     2644.445  1079825.453
     202.358      351.100     2644.445  1079825.453
     202.366      241.500     2644.445  1079825.453
     202.375      178.900     2644.445  1079825.453
     202.380      179.100     2644.445  1079825.453
     202.386      365.200     2644.445  1079825.453
     202.391      183.900     2644.445  1079825.453
     202.397      183.400     2644.445  1079825.453
     202.402      183.300     2644.445  1079825.453
     202.408      181.800     2644.445  1079825.453
     202.413      182.700     2644.445  1079825.453
     202.419      185.500     2644.445  1079825.453
     202.424      181.200     2644.445  1079825.453
     202.430      181.600     2644.445  1079825.453
     202.435      185.300     2644.445  1079825.453
     202.440      175.500     2648.102  1079825.453
     202.446      181.800     2649.477  1079825.453
     202.452      181.900     2649.477  1079825.453
     202.457      183.500     2649.477  1079825.453
     202.463      184.800     2649.477  1079825.453
     202.468      369.000     2649.477  1079825.453
     202.473      179.000     2651.480  1079825.453
     202.479      178.200     2655.480  1079825.453
     202.485      176.300     2659.480  1079825.453
     202.490      181.500     2659.480  1079825.453
     202.496      182.800     2661.480  1079825.453
     202.501      183.700     2661.480  1079825.453
     202.507      182.800     2661.480  1079825.453
     202.512      183.800     2663.480  1079825.453
     202.518      360.700     2663.480  1079825.453
     202.523      181.900     2663.480  1079825.453
     202.529      184.600     2663.480  1079825.453
     202.534      183.100     2665.484  1079825.453
     202.540      354.400     2677.484  1079825.453
     202.545      181.100     2681.488  1079825.453
     202.551        0.000     2681.488  1079825.453
     202.556      183.300     2681.488  1079825.453
     202.562        0.000     2687.488  1079825.453
     202.567      181.900     2687.488  1079825.453
     202.573      179.600     2687.488  1079825.453
     202.578      182.300     2687.488  1079825.453
     202.584      181.500     2687.488  1079825.453
     202.589      185.300     2691.488  1079825.453
     202.595        0.000     2699.488  1079825.453
     202.600      181.500     2703.488  1079825.453
     202.606        0.000     2705.488  1079825.453
     202.611      182.800     2711.488  1079825.453
     202.617        0.000     2713.488  1079825.453
     202.622      186.000     2713.488  1079825.453
     202.628        0.000     2715.488  1079825.453
     202.633      183.200     2715.488  1079825.453
     202.639        0.000     2723.488  1079825.453
     202.644      182.100     2723.488  1079825.453
     202.650        0.000     2725.488  1079825.453
     202.655      186.700     2725.488  1079825.453
     202.660      183.400     2725.488  1079825.453
     202.666        0.000     2727.488  1079825.453
     202.671      185.900     2729.488  1079825.453
     202.677        0.000     2729.488  1079825.453
     202.682      184.100     2729.488  1079825.453
     202.688        0.000     2729.488  1079825.453
     202.693      181.600     2733.488  1079825.453
     202.698        0.000     2733.488  1079825.453
     202.704      183.000     2735.488  1079825.453
     202.710        0.000     2735.488  1079825.453
     202.715      173.700     2735.488  1079825.453
     202.721      172.400     2735.488  1079825.453
     202.727        0.000     2735.488  1079825.453
     202.732      176.000     2735.488  1079825.453
     202.738        0.000     2735.488  1079825.453
     202.744      181.600     2735.488  1079825.453
     202.749        0.000     2739.488  1079825.453
     202.755      315.300     2739.488  1079825.453
     202.762      169.700     2739.488  1079825.453
     202.768        0.000     2739.488  1079825.453
     202.773      182.100     2747.488  1079825.453
     202.778        0.000     2747.488  1079825.453
     202.784      232.700     2747.488  1079825.453
     202.793      128.200     2747.488  1079825.453
     202.801      181.600     2751.488  1079825.453
     202.806        0.000     2751.488  1079825.453
     202.811      184.700     2751.488  1079825.453
     202.817      250.800     2751.613  1079825.453
