# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      85.773      359.400     1720.824  1344640.648
      85.792      322.300     1721.324  1344640.652
      85.811      410.200     1721.699  1344640.652
      85.823      334.300     1722.074  1344640.652
      85.835      401.100     1722.199  1344640.652
      85.845      156.700     1722.324  1344640.652
      85.851      334.900     1722.574  1344640.652
      85.863      334.500     1722.824  1344640.652
      85.878      247.900     1722.824  1344640.652
      85.890      330.100     1722.949  1344640.652
      85.902      320.000     1723.324  1344640.652
      85.918      349.400     1723.449  1344640.652
      85.930      325.600     1723.949  1344640.652
      85.945      332.700     1724.199  1344640.652
      85.954      397.700     1724.324  1344640.652
      85.969      316.600     1724.699  1344640.652
      85.985      389.500     1725.199  1344640.652
      86.003      330.700     1725.824  1344640.652
      86.024      375.000     1726.199  1344640.652
      86.037      407.700     1727.074  1344640.652
      86.062      343.700     1727.574  1344640.652
      86.085      328.900     1727.949  1344640.652
      86.103      388.400     1728.199  1344640.648
      86.119      390.400     1729.949  1344640.645
      86.134      384.700     1730.449  1344640.645
      86.148      343.000     1730.949  1344640.645
      86.162      353.100     1731.324  1344640.645
      86.173      318.700     1731.699  1344640.645
      86.186      398.800     1732.199  1344640.645
      86.200      296.200     1732.574  1344640.645
      86.212      344.400     1733.074  1344640.645
      86.226      395.700     1733.699  1344640.648
      86.239      293.200     1733.824  1344640.648
      86.246      301.500     1733.824  1344640.648
      86.253      145.400     1733.949  1344640.648
      86.259      426.900     1734.074  1344640.648
      86.266      249.900     1734.199  1344640.648
      86.275      352.600     1734.574  1344640.656
      86.292      354.700     1734.824  1344640.656
      86.308      380.300     1735.199  1344640.660
      86.325      239.600     1735.449  1344640.656
      86.338      359.700     1735.699  1344640.652
      86.355      294.300     1736.074  1344640.652
      86.369      298.300     1736.324  1344640.652
      86.382      441.100     1736.699  1344640.652
      86.399      357.900     1736.949  1344640.652
      86.412      361.900     1737.074  1344640.652
      86.429      294.200     1737.449  1344640.652
      86.443      336.900     1737.949  1344640.645
      86.460      391.600     1738.324  1344640.652
      86.473      311.300     1738.699  1344640.656
      86.486      396.200     1739.199  1344640.656
      86.502      316.800     1739.699  1344640.656
      86.514      389.000     1740.074  1344640.656
      86.527      314.500     1740.449  1344640.656
      86.540      315.700     1740.699  1344640.656
      86.556      383.900     1741.074  1344640.652
      86.568      310.100     1741.324  1344640.652
      86.581      405.800     1741.449  1344640.652
      86.596      262.600     1741.949  1344640.652
      86.607      402.900     1742.074  1344640.652
      86.620      326.900     1742.199  1344640.652
      86.632      328.400     1742.449  1344640.648
      86.644      385.200     1742.574  1344640.652
      86.660      325.200     1742.824  1344640.652
      86.672      334.600     1743.199  1344640.652
      86.684      329.100     1743.199  1344640.648
      86.696      312.100     1743.574  1344640.652
      86.709      378.400     1743.699  1344640.652
      86.722      459.700     1743.824  1344640.645
      86.729      306.700     1743.949  1344640.648
      86.735      302.400     1744.074  1344640.648
      86.742      315.300     1744.199  1344640.652
      86.748      158.300     1744.199  1344640.652
      86.754      306.500     1744.449  1344640.652
      86.761      318.400     1744.574  1344640.652
      86.767      419.100     1744.824  1344640.645
      86.777      324.100     1745.074  1344624.609
      86.789      310.000     1745.199  1344592.578
      86.805      392.500     1745.449  1344576.551
      86.818      346.300     1745.824  1344576.551
      86.835      301.500     1745.949  1344560.539
      86.849      371.100     1746.074  1344560.539
      86.865      321.600     1746.199  1344560.539
      86.877      337.700     1746.324  1344560.539
      86.889      313.400     1746.449  1344560.539
      86.902      334.800     1746.949  1344560.516
      86.929      328.700     1747.074  1344560.516
      86.944      307.600     1747.199  1344560.523
      86.957      328.300     1747.324  1344560.523
      86.975      305.000     1747.449  1344560.523
      86.988      381.200     1747.699  1344560.523
      87.004      302.500     1747.699  1344560.516
      87.014      346.100     1748.199  1344560.516
      87.028      431.500     1748.199  1344560.512
      87.038      151.800     1748.324  1344560.512
      87.044      463.800     1748.324  1344560.512
      87.051      152.900     1748.449  1344560.512
      87.057      304.900     1748.824  1344560.512
      87.064      312.700     1748.824  1344560.512
      87.070      310.800     1748.949  1344560.512
      87.077      311.800     1749.074  1344560.512
      87.083      309.300     1749.199  1344560.512
      87.090      312.800     1749.449  1344560.512
      87.096      314.700     1749.574  1344560.512
      87.102      466.200     1749.574  1344560.512
      87.109      165.100     1749.574  1344560.512
      87.115      331.500     1749.574  1344560.512
      87.121      157.800     1749.574  1344560.512
      87.127      488.100     1749.574  1344560.512
      87.133      329.300     1749.824  1344560.512
      87.139      168.100     1749.824  1344560.512
      87.145      180.800     1749.824  1344560.512
      87.151      556.800     1749.824  1344560.512
      87.156      177.400     1749.949  1344560.512
      87.162      369.400     1749.949  1344560.516
      87.167      358.800     1749.949  1344560.516
      87.173      179.000     1749.949  1344560.520
      87.178      360.500     1750.074  1344560.512
      87.184      356.700     1750.199  1344560.512
      87.190      178.000     1750.199  1344560.516
      87.195      350.100     1750.449  1344560.516
      87.201      322.800     1750.824  1344560.516
      87.207      168.800     1750.824  1344560.520
      87.213      560.500     1750.824  1344560.520
      87.218      179.800     1750.824  1344560.523
      87.224      181.300     1751.074  1344560.523
      87.229      360.400     1751.074  1344560.523
      87.235      345.100     1751.074  1344560.523
      87.241      298.600     1751.324  1344560.520
      87.248      293.900     1751.824  1344560.520
      87.254      292.800     1752.074  1344560.520
      87.261      290.900     1752.324  1344560.520
      87.268      144.100     1752.449  1344560.527
      87.275      293.700     1752.699  1344560.527
      87.282      143.900     1752.824  1344560.527
      87.289      147.800     1753.074  1344560.527
      87.296      290.700     1753.449  1344560.527
      87.302      145.100     1753.449  1344560.527
      87.309      272.200     1753.574  1344560.527
      87.317      137.200     1753.824  1344560.512
      87.324      138.800     1753.824  1344560.512
      87.331      277.600     1754.074  1344560.512
      87.338      138.900     1754.449  1344560.512
